trx_id,trx_date,sku_id,qty_sold,net_sales,product_price,payment_method,channel,outlet_id
TRX1000341,04/01/2024,SKU007,5,225000,45000,QRIS,GT,OUT-019
TRX1000342,01/02/2024,SKU023,5,375000,75000,Debit,MT,OUT-019
TRX1000343,22/01/2024,SKU027,5,275000,55000,Credit Card,MT,OUT-020
TRX1000344,03/02/2024,SKU024,2,250000,125000,QRIS,GT,OUT-005
TRX1000345,14/01/2024,SKU045,2,110000,55000,Debit,MT,OUT-011
TRX1000346,31/01/2024,SKU044,5,625000,125000,Credit Card,MT,OUT-008
TRX1000347,29/02/2024,SKU016,2,70000,35000,Debit,MT,OUT-010
TRX1000348,11/03/2024,SKU028,3,375000,125000,Cash,GT,OUT-018
TRX1000349,06/01/2024,SKU039,1,25000,25000,QRIS,MT,OUT-006
TRX1000350,18/03/2024,SKU001,3,75000,25000,Cash,GT,OUT-021
TRX1000351,21/01/2024,SKU026,3,165000,55000,Credit Card,MT,OUT-017
TRX1000352,29/03/2024,SKU041,1,45000,45000,QRIS,GT,OUT-022
TRX1000353,01/02/2024,SKU020,4,140000,35000,Debit,MT,OUT-022
TRX1000354,20/03/2024,SKU034,5,175000,35000,Cash,GT,OUT-012
TRX1000355,06/02/2024,SKU041,1,35000,35000,Credit Card,MT,OUT-012
TRX1000356,28/02/2024,SKU025,2,150000,75000,Credit Card,MT,OUT-023
TRX1000357,12/03/2024,SKU026,3,135000,45000,Cash,GT,OUT-011
TRX1000358,29/02/2024,SKU019,1,55000,55000,QRIS,GT,OUT-016
TRX1000359,15/02/2024,SKU029,2,150000,75000,Credit Card,MT,OUT-002
TRX1000360,02/03/2024,SKU024,1,25000,25000,Cash,MT,OUT-025
TRX1000361,24/01/2024,SKU033,3,165000,55000,QRIS,GT,OUT-016
TRX1000362,23/01/2024,SKU006,1,45000,45000,Cash,GT,OUT-004
TRX1000363,21/01/2024,SKU004,3,105000,35000,Cash,GT,OUT-013
TRX1000364,02/01/2024,SKU036,4,500000,125000,Cash,MT,OUT-006
TRX1000365,07/02/2024,SKU014,1,45000,45000,Debit,MT,OUT-011
TRX1000366,22/02/2024,SKU019,2,50000,25000,QRIS,GT,OUT-015
TRX1000367,27/01/2024,SKU022,5,375000,75000,Cash,GT,OUT-015
TRX1000368,10/03/2024,SKU041,5,225000,45000,Credit Card,MT,OUT-025
TRX1000369,12/03/2024,SKU022,1,125000,125000,Credit Card,MT,OUT-010
TRX1000370,17/03/2024,SKU042,5,125000,25000,Cash,GT,OUT-020
TRX1000371,26/01/2024,SKU013,4,500000,125000,Debit,MT,OUT-013
TRX1000372,26/01/2024,SKU003,5,375000,75000,QRIS,GT,OUT-022
TRX1000373,12/01/2024,SKU045,3,105000,35000,Credit Card,MT,OUT-002
TRX1000374,29/02/2024,SKU002,5,275000,55000,QRIS,GT,OUT-012
TRX1000375,07/01/2024,SKU042,1,75000,75000,Cash,MT,OUT-016
TRX1000376,17/01/2024,SKU035,3,75000,25000,QRIS,GT,OUT-018
TRX1000377,01/03/2024,SKU043,5,625000,125000,Cash,GT,OUT-001
TRX1000378,23/01/2024,SKU006,1,25000,25000,Cash,GT,OUT-002
TRX1000379,14/01/2024,SKU006,2,150000,75000,Cash,GT,OUT-018
TRX1000380,24/03/2024,SKU029,5,225000,45000,Debit,MT,OUT-023
TRX1000381,01/01/2024,SKU037,5,625000,125000,QRIS,GT,OUT-013
TRX1000382,21/02/2024,SKU015,4,100000,25000,Debit,MT,OUT-024
TRX1000383,12/03/2024,SKU044,1,75000,75000,Credit Card,MT,OUT-011
TRX1000384,12/02/2024,SKU034,2,70000,35000,QRIS,MT,OUT-004
TRX1000385,03/02/2024,SKU010,2,110000,55000,Credit Card,MT,OUT-018
TRX1000386,29/02/2024,SKU003,2,250000,125000,Debit,MT,OUT-025
TRX1000387,06/02/2024,SKU044,3,105000,35000,Cash,MT,OUT-014
TRX1000388,27/01/2024,SKU041,2,50000,25000,Cash,GT,OUT-022
TRX1000389,29/03/2024,SKU011,1,45000,45000,Credit Card,MT,OUT-023
TRX1000390,01/03/2024,SKU002,1,55000,55000,Cash,MT,OUT-011
TRX1000391,26/02/2024,SKU013,3,225000,75000,QRIS,MT,OUT-018
TRX1000392,25/02/2024,SKU011,4,140000,35000,QRIS,GT,OUT-011
TRX1000393,17/02/2024,SKU029,4,300000,75000,QRIS,GT,OUT-007
TRX1000394,20/02/2024,SKU040,2,50000,25000,Credit Card,MT,OUT-019
TRX1000395,05/02/2024,SKU044,1,75000,75000,Cash,GT,OUT-014
TRX1000396,01/03/2024,SKU036,5,125000,25000,Cash,MT,OUT-021
TRX1000397,09/03/2024,SKU009,4,500000,125000,QRIS,GT,OUT-015
TRX1000398,14/01/2024,SKU009,3,225000,75000,QRIS,GT,OUT-022
TRX1000399,01/02/2024,SKU028,2,50000,25000,QRIS,GT,OUT-014
TRX1000400,03/02/2024,SKU027,1,75000,75000,Debit,MT,OUT-001
TRX1000401,07/01/2024,SKU032,3,165000,55000,QRIS,GT,OUT-021
TRX1000402,30/03/2024,SKU039,4,300000,75000,QRIS,MT,OUT-008
TRX1000403,28/02/2024,SKU025,4,220000,55000,QRIS,MT,OUT-010
TRX1000404,05/03/2024,SKU026,5,375000,75000,Debit,MT,OUT-008
TRX1000405,19/03/2024,SKU013,2,110000,55000,QRIS,GT,OUT-005
TRX1000406,22/02/2024,SKU028,1,55000,55000,Cash,MT,OUT-018
TRX1000407,27/02/2024,SKU025,3,225000,75000,Debit,MT,OUT-001
TRX1000408,12/02/2024,SKU002,5,175000,35000,QRIS,GT,OUT-021
TRX1000409,01/02/2024,SKU041,2,90000,45000,QRIS,GT,OUT-015
TRX1000410,22/03/2024,SKU039,1,45000,45000,QRIS,GT,OUT-019
TRX1000411,27/03/2024,SKU014,4,180000,45000,Debit,MT,OUT-002
TRX1000412,24/02/2024,SKU028,2,150000,75000,QRIS,MT,OUT-025
TRX1000413,07/01/2024,SKU032,3,375000,125000,Credit Card,MT,OUT-018
TRX1000414,18/02/2024,SKU027,1,125000,125000,Cash,GT,OUT-022
TRX1000415,09/01/2024,SKU022,5,125000,25000,Cash,MT,OUT-001
TRX1000416,24/02/2024,SKU041,3,375000,125000,QRIS,GT,OUT-006
TRX1000417,07/02/2024,SKU044,5,625000,125000,Cash,MT,OUT-001
TRX1000418,22/02/2024,SKU011,3,105000,35000,Cash,MT,OUT-024
TRX1000419,29/01/2024,SKU036,1,35000,35000,QRIS,GT,OUT-009
TRX1000420,17/03/2024,SKU020,2,110000,55000,QRIS,MT,OUT-002
TRX1000421,03/02/2024,SKU010,4,300000,75000,Debit,MT,OUT-007
TRX1000422,06/01/2024,SKU045,4,500000,125000,QRIS,GT,OUT-019
TRX1000423,06/02/2024,SKU036,4,100000,25000,Cash,GT,OUT-003
TRX1000424,11/03/2024,SKU005,4,140000,35000,Cash,GT,OUT-004
TRX1000425,06/02/2024,SKU016,2,110000,55000,Credit Card,MT,OUT-025
TRX1000426,06/02/2024,SKU012,4,300000,75000,Cash,GT,OUT-017
TRX1000427,02/02/2024,SKU037,5,225000,45000,QRIS,GT,OUT-006
TRX1000428,16/01/2024,SKU040,2,90000,45000,Cash,MT,OUT-004
TRX1000429,27/01/2024,SKU002,5,625000,125000,Cash,MT,OUT-021
TRX1000430,25/01/2024,SKU035,5,375000,75000,QRIS,GT,OUT-005
TRX1000431,30/03/2024,SKU036,5,275000,55000,Debit,MT,OUT-010
TRX1000432,21/01/2024,SKU014,2,90000,45000,QRIS,GT,OUT-010
TRX1000433,24/03/2024,SKU029,3,165000,55000,Cash,GT,OUT-016
TRX1000434,02/02/2024,SKU038,5,625000,125000,QRIS,GT,OUT-013
TRX1000435,27/03/2024,SKU045,3,225000,75000,Credit Card,MT,OUT-012
TRX1000436,05/03/2024,SKU036,1,35000,35000,QRIS,MT,OUT-002
TRX1000437,16/03/2024,SKU033,3,165000,55000,Debit,MT,OUT-023
TRX1000438,10/03/2024,SKU027,2,150000,75000,QRIS,GT,OUT-011
TRX1000439,31/01/2024,SKU037,5,625000,125000,Cash,MT,OUT-024
TRX1000440,11/03/2024,SKU034,2,110000,55000,Cash,GT,OUT-021
TRX1000441,15/02/2024,SKU042,2,50000,25000,Cash,GT,OUT-002
TRX1000442,06/01/2024,SKU043,4,220000,55000,Cash,GT,OUT-017
TRX1000443,22/03/2024,SKU024,3,135000,45000,QRIS,GT,OUT-022
TRX1000444,23/01/2024,SKU039,4,500000,125000,QRIS,MT,OUT-007
TRX1000445,20/03/2024,SKU014,1,45000,45000,QRIS,GT,OUT-022
TRX1000446,03/02/2024,SKU008,2,90000,45000,Credit Card,MT,OUT-008
TRX1000447,03/02/2024,SKU038,5,175000,35000,Cash,GT,OUT-015
TRX1000448,06/02/2024,SKU045,5,375000,75000,QRIS,GT,OUT-005
TRX1000449,06/02/2024,SKU010,2,70000,35000,Cash,GT,OUT-017
TRX1000450,24/03/2024,SKU045,4,180000,45000,QRIS,MT,OUT-004
TRX1000451,09/02/2024,SKU005,1,35000,35000,Credit Card,MT,OUT-017
TRX1000452,10/03/2024,SKU038,2,250000,125000,QRIS,GT,OUT-014
TRX1000453,06/03/2024,SKU004,4,180000,45000,Cash,GT,OUT-009
TRX1000454,17/03/2024,SKU020,2,250000,125000,Cash,GT,OUT-016
TRX1000455,14/01/2024,SKU016,5,125000,25000,Cash,GT,OUT-015
TRX1000456,06/02/2024,SKU022,5,625000,125000,Credit Card,MT,OUT-010
TRX1000457,08/03/2024,SKU008,1,125000,125000,QRIS,GT,OUT-012
TRX1000458,26/01/2024,SKU017,2,70000,35000,Cash,GT,OUT-005
TRX1000459,12/03/2024,SKU017,5,225000,45000,Cash,GT,OUT-014
TRX1000460,14/02/2024,SKU012,1,125000,125000,Credit Card,MT,OUT-010
TRX1000461,06/01/2024,SKU032,4,140000,35000,QRIS,MT,OUT-025
TRX1000462,23/01/2024,SKU004,5,125000,25000,QRIS,GT,OUT-010
TRX1000463,05/03/2024,SKU007,5,625000,125000,Cash,GT,OUT-013
TRX1000464,21/02/2024,SKU044,4,500000,125000,Cash,GT,OUT-002
TRX1000465,02/03/2024,SKU023,4,300000,75000,Debit,MT,OUT-020
TRX1000466,13/01/2024,SKU017,5,175000,35000,QRIS,MT,OUT-016
TRX1000467,14/02/2024,SKU036,5,625000,125000,QRIS,GT,OUT-005
TRX1000468,05/02/2024,SKU007,1,55000,55000,Cash,GT,OUT-022
TRX1000469,16/01/2024,SKU043,4,300000,75000,Cash,MT,OUT-008
TRX1000470,27/01/2024,SKU019,1,45000,45000,QRIS,GT,OUT-010
TRX1000471,05/01/2024,SKU015,5,175000,35000,Cash,GT,OUT-020
TRX1000472,20/03/2024,SKU030,3,135000,45000,QRIS,GT,OUT-020
TRX1000473,27/01/2024,SKU045,3,165000,55000,QRIS,GT,OUT-025
TRX1000474,05/02/2024,SKU040,2,50000,25000,Cash,GT,OUT-001
TRX1000475,04/01/2024,SKU012,4,180000,45000,Cash,GT,OUT-011
TRX1000476,09/02/2024,SKU001,4,100000,25000,QRIS,MT,OUT-002
TRX1000477,06/03/2024,SKU010,5,225000,45000,Credit Card,MT,OUT-006
TRX1000478,06/02/2024,SKU035,4,180000,45000,Credit Card,MT,OUT-016
TRX1000479,31/03/2024,SKU035,5,175000,35000,QRIS,GT,OUT-014
TRX1000480,17/03/2024,SKU022,2,90000,45000,Credit Card,MT,OUT-020
TRX1000481,08/01/2024,SKU039,5,125000,25000,QRIS,GT,OUT-025
TRX1000482,25/02/2024,SKU038,3,105000,35000,Cash,MT,OUT-002
TRX1000483,01/02/2024,SKU030,1,125000,125000,Cash,GT,OUT-021
TRX1000484,27/03/2024,SKU038,4,500000,125000,Cash,GT,OUT-016
TRX1000485,10/01/2024,SKU041,5,275000,55000,Credit Card,MT,OUT-021
TRX1000486,27/03/2024,SKU012,2,150000,75000,Cash,MT,OUT-009
TRX1000487,21/03/2024,SKU006,3,375000,125000,QRIS,MT,OUT-006
TRX1000488,24/03/2024,SKU022,2,90000,45000,Cash,MT,OUT-002
TRX1000489,10/02/2024,SKU032,1,35000,35000,Debit,MT,OUT-006
TRX1000490,27/03/2024,SKU019,5,125000,25000,QRIS,MT,OUT-011
TRX1000491,04/01/2024,SKU041,1,45000,45000,QRIS,MT,OUT-003
TRX1000492,11/03/2024,SKU020,2,110000,55000,Cash,GT,OUT-002
TRX1000493,01/03/2024,SKU002,4,500000,125000,Cash,GT,OUT-015
TRX1000494,11/03/2024,SKU009,5,275000,55000,QRIS,MT,OUT-006
TRX1000495,05/01/2024,SKU001,2,150000,75000,Credit Card,MT,OUT-014
TRX1000496,22/01/2024,SKU003,3,135000,45000,QRIS,GT,OUT-021
TRX1000497,13/01/2024,SKU042,1,75000,75000,Cash,GT,OUT-014
TRX1000498,02/02/2024,SKU019,3,225000,75000,Credit Card,MT,OUT-009
TRX1000499,01/02/2024,SKU013,1,35000,35000,QRIS,MT,OUT-016
TRX1000500,11/02/2024,SKU002,5,125000,25000,QRIS,MT,OUT-013
TRX1000501,23/01/2024,SKU032,3,75000,25000,Credit Card,MT,OUT-001
TRX1000502,09/01/2024,SKU026,2,110000,55000,QRIS,MT,OUT-001
TRX1000503,12/02/2024,SKU027,5,375000,75000,Debit,MT,OUT-019
TRX1000504,12/01/2024,SKU003,5,275000,55000,Credit Card,MT,OUT-012
TRX1000505,29/02/2024,SKU010,2,50000,25000,Credit Card,MT,OUT-022
TRX1000506,10/01/2024,SKU011,3,165000,55000,Cash,GT,OUT-001
TRX1000507,25/01/2024,SKU018,3,375000,125000,Cash,GT,OUT-015
TRX1000508,26/02/2024,SKU018,2,90000,45000,Cash,MT,OUT-019
TRX1000509,16/02/2024,SKU018,5,625000,125000,Cash,GT,OUT-004
TRX1000510,03/03/2024,SKU035,3,165000,55000,Credit Card,MT,OUT-005
TRX1000511,24/01/2024,SKU011,5,225000,45000,QRIS,GT,OUT-003
TRX1000512,30/03/2024,SKU011,3,75000,25000,QRIS,GT,OUT-010
TRX1000513,07/02/2024,SKU037,2,150000,75000,Cash,MT,OUT-018
TRX1000514,06/01/2024,SKU032,5,175000,35000,QRIS,GT,OUT-001
TRX1000515,01/01/2024,SKU019,5,275000,55000,Cash,GT,OUT-024
TRX1000516,06/02/2024,SKU039,2,150000,75000,Cash,GT,OUT-006
TRX1000517,15/02/2024,SKU001,1,55000,55000,QRIS,GT,OUT-005
TRX1000518,10/01/2024,SKU004,5,175000,35000,Cash,MT,OUT-005
TRX1000519,03/03/2024,SKU001,5,125000,25000,QRIS,GT,OUT-003
TRX1000520,02/02/2024,SKU028,3,225000,75000,Cash,GT,OUT-001
TRX1000521,30/03/2024,SKU023,5,625000,125000,Cash,GT,OUT-023
TRX1000522,18/01/2024,SKU007,2,110000,55000,Cash,MT,OUT-006
TRX1000523,23/03/2024,SKU035,3,75000,25000,QRIS,GT,OUT-002
TRX1000524,29/02/2024,SKU035,5,275000,55000,QRIS,GT,OUT-003
TRX1000525,15/02/2024,SKU032,4,220000,55000,Debit,MT,OUT-010
TRX1000526,19/02/2024,SKU037,3,75000,25000,Cash,MT,OUT-008
TRX1000527,23/02/2024,SKU010,5,175000,35000,QRIS,MT,OUT-012
TRX1000528,11/01/2024,SKU042,2,110000,55000,Cash,GT,OUT-024
TRX1000529,05/02/2024,SKU001,4,180000,45000,QRIS,MT,OUT-023
TRX1000530,03/02/2024,SKU012,4,100000,25000,Cash,MT,OUT-004
TRX1000531,25/02/2024,SKU019,2,70000,35000,Cash,MT,OUT-004
TRX1000532,31/01/2024,SKU042,5,175000,35000,Cash,MT,OUT-017
TRX1000533,08/02/2024,SKU040,1,55000,55000,QRIS,GT,OUT-003
TRX1000534,28/02/2024,SKU006,4,100000,25000,QRIS,GT,OUT-005
TRX1000535,10/03/2024,SKU013,3,135000,45000,Debit,MT,OUT-017
TRX1000536,02/03/2024,SKU022,2,250000,125000,QRIS,MT,OUT-006
TRX1000537,19/01/2024,SKU035,2,110000,55000,Cash,MT,OUT-006
TRX1000538,20/03/2024,SKU034,2,110000,55000,QRIS,GT,OUT-006
TRX1000539,23/01/2024,SKU004,2,90000,45000,Cash,MT,OUT-007
TRX1000540,04/01/2024,SKU021,4,300000,75000,Cash,MT,OUT-003
TRX1000541,21/03/2024,SKU026,5,225000,45000,Cash,GT,OUT-006
TRX1000542,11/01/2024,SKU003,3,225000,75000,Cash,MT,OUT-025
TRX1000543,01/01/2024,SKU031,3,165000,55000,Cash,MT,OUT-018
TRX1000544,23/01/2024,SKU026,5,275000,55000,QRIS,GT,OUT-016
TRX1000545,26/03/2024,SKU017,5,225000,45000,Debit,MT,OUT-020
TRX1000546,05/03/2024,SKU036,5,175000,35000,Cash,GT,OUT-010
TRX1000547,13/02/2024,SKU041,1,55000,55000,Cash,MT,OUT-024
TRX1000548,19/02/2024,SKU008,4,500000,125000,Debit,MT,OUT-018
TRX1000549,23/03/2024,SKU036,4,300000,75000,QRIS,GT,OUT-001
TRX1000550,09/01/2024,SKU015,4,180000,45000,Cash,MT,OUT-011
TRX1000551,08/01/2024,SKU032,5,225000,45000,Cash,MT,OUT-024
TRX1000552,06/01/2024,SKU019,1,35000,35000,Credit Card,MT,OUT-002
TRX1000553,03/01/2024,SKU033,5,125000,25000,Credit Card,MT,OUT-018
TRX1000554,21/02/2024,SKU033,5,125000,25000,QRIS,MT,OUT-024
TRX1000555,16/01/2024,SKU027,2,250000,125000,Cash,MT,OUT-007
TRX1000556,23/02/2024,SKU023,1,35000,35000,QRIS,GT,OUT-002
TRX1000557,04/02/2024,SKU016,4,300000,75000,Cash,GT,OUT-004
TRX1000558,26/01/2024,SKU010,1,45000,45000,Credit Card,MT,OUT-025
TRX1000559,25/02/2024,SKU033,4,220000,55000,QRIS,GT,OUT-011
TRX1000560,05/01/2024,SKU039,5,625000,125000,Cash,GT,OUT-024
TRX1000561,11/03/2024,SKU018,1,125000,125000,QRIS,GT,OUT-016
TRX1000562,02/01/2024,SKU044,4,300000,75000,Cash,MT,OUT-005
TRX1000563,26/03/2024,SKU029,2,70000,35000,Debit,MT,OUT-017
TRX1000564,08/03/2024,SKU008,4,180000,45000,Cash,GT,OUT-004
TRX1000565,22/03/2024,SKU045,1,45000,45000,QRIS,GT,OUT-024
TRX1000566,03/02/2024,SKU001,1,75000,75000,Cash,GT,OUT-003
TRX1000567,19/03/2024,SKU033,3,105000,35000,Cash,GT,OUT-009
TRX1000568,08/01/2024,SKU014,1,45000,45000,Credit Card,MT,OUT-001
TRX1000569,10/01/2024,SKU016,2,150000,75000,Cash,MT,OUT-012
TRX1000570,16/01/2024,SKU041,3,375000,125000,Debit,MT,OUT-023
TRX1000571,07/02/2024,SKU044,5,375000,75000,QRIS,GT,OUT-004
TRX1000572,19/02/2024,SKU017,5,225000,45000,QRIS,GT,OUT-023
TRX1000573,02/02/2024,SKU022,5,375000,75000,Debit,MT,OUT-014
TRX1000574,06/02/2024,SKU005,4,300000,75000,Debit,MT,OUT-022
TRX1000575,18/02/2024,SKU016,1,45000,45000,Debit,MT,OUT-023
TRX1000576,07/01/2024,SKU035,2,150000,75000,Credit Card,MT,OUT-006
TRX1000577,14/03/2024,SKU042,1,75000,75000,QRIS,GT,OUT-014
TRX1000578,04/01/2024,SKU010,3,225000,75000,Cash,GT,OUT-005
TRX1000579,08/01/2024,SKU020,2,50000,25000,Cash,GT,OUT-022
TRX1000580,06/03/2024,SKU040,5,275000,55000,Cash,GT,OUT-016
TRX1000581,30/03/2024,SKU041,2,90000,45000,QRIS,GT,OUT-017
TRX1000582,05/01/2024,SKU002,2,250000,125000,QRIS,MT,OUT-017
TRX1000583,08/01/2024,SKU001,5,175000,35000,Debit,MT,OUT-025
TRX1000584,21/03/2024,SKU001,5,275000,55000,Cash,MT,OUT-010
TRX1000585,19/03/2024,SKU004,5,375000,75000,Cash,GT,OUT-010
TRX1000586,03/01/2024,SKU018,3,135000,45000,QRIS,GT,OUT-001
TRX1000587,18/01/2024,SKU022,5,175000,35000,QRIS,MT,OUT-015
TRX1000588,14/03/2024,SKU012,4,180000,45000,Cash,GT,OUT-017
TRX1000589,19/02/2024,SKU027,3,375000,125000,Cash,GT,OUT-002
TRX1000590,21/03/2024,SKU030,2,70000,35000,Cash,GT,OUT-011
TRX1000591,18/01/2024,SKU024,4,220000,55000,Cash,GT,OUT-014
TRX1000592,11/02/2024,SKU041,5,225000,45000,Cash,MT,OUT-003
TRX1000593,04/03/2024,SKU031,5,125000,25000,Credit Card,MT,OUT-014
TRX1000594,11/01/2024,SKU001,2,90000,45000,Debit,MT,OUT-010
TRX1000595,06/02/2024,SKU010,5,625000,125000,QRIS,GT,OUT-005
TRX1000596,07/01/2024,SKU033,2,110000,55000,Credit Card,MT,OUT-017
TRX1000597,06/03/2024,SKU015,2,70000,35000,QRIS,GT,OUT-019
TRX1000598,17/02/2024,SKU038,3,165000,55000,Credit Card,MT,OUT-015
TRX1000599,02/03/2024,SKU028,5,375000,75000,QRIS,MT,OUT-018
TRX1000600,13/03/2024,SKU022,3,105000,35000,QRIS,MT,OUT-023
TRX1000601,24/01/2024,SKU020,4,100000,25000,Cash,MT,OUT-014
TRX1000602,18/03/2024,SKU012,4,500000,125000,QRIS,GT,OUT-013
TRX1000603,18/02/2024,SKU017,2,110000,55000,QRIS,GT,OUT-025
TRX1000604,01/03/2024,SKU043,5,625000,125000,Cash,GT,OUT-009
TRX1000605,27/03/2024,SKU036,1,45000,45000,QRIS,GT,OUT-016
TRX1000606,03/01/2024,SKU022,3,75000,25000,Cash,GT,OUT-004
TRX1000607,17/03/2024,SKU035,2,110000,55000,QRIS,GT,OUT-017
TRX1000608,22/02/2024,SKU011,5,275000,55000,Credit Card,MT,OUT-023
TRX1000609,13/03/2024,SKU032,1,25000,25000,Debit,MT,OUT-020
TRX1000610,23/01/2024,SKU026,3,165000,55000,QRIS,MT,OUT-010
TRX1000611,05/02/2024,SKU006,2,150000,75000,Cash,GT,OUT-018
TRX1000612,01/03/2024,SKU043,4,140000,35000,Cash,MT,OUT-006
TRX1000613,02/02/2024,SKU021,3,375000,125000,Debit,MT,OUT-022
TRX1000614,09/01/2024,SKU020,3,105000,35000,Cash,GT,OUT-015
TRX1000615,16/01/2024,SKU022,5,125000,25000,Cash,MT,OUT-024
TRX1000616,27/01/2024,SKU021,5,225000,45000,QRIS,GT,OUT-011
TRX1000617,08/01/2024,SKU031,3,135000,45000,QRIS,MT,OUT-020
TRX1000618,18/03/2024,SKU020,4,220000,55000,Credit Card,MT,OUT-017
TRX1000619,01/03/2024,SKU011,4,300000,75000,Cash,GT,OUT-025
TRX1000620,02/01/2024,SKU045,2,150000,75000,QRIS,GT,OUT-008
TRX1000621,13/01/2024,SKU042,1,45000,45000,Cash,MT,OUT-006
TRX1000622,13/03/2024,SKU012,4,500000,125000,Cash,MT,OUT-020
TRX1000623,31/03/2024,SKU005,5,375000,75000,Debit,MT,OUT-011
TRX1000624,05/01/2024,SKU004,5,625000,125000,Credit Card,MT,OUT-011
TRX1000625,03/03/2024,SKU026,1,55000,55000,Debit,MT,OUT-006
TRX1000626,24/02/2024,SKU043,1,45000,45000,Cash,GT,OUT-009
TRX1000627,05/03/2024,SKU016,5,625000,125000,Credit Card,MT,OUT-005
TRX1000628,04/02/2024,SKU019,1,35000,35000,Cash,GT,OUT-001
TRX1000629,06/01/2024,SKU036,5,375000,75000,QRIS,GT,OUT-001
TRX1000630,24/03/2024,SKU017,4,140000,35000,QRIS,GT,OUT-014
TRX1000631,16/02/2024,SKU012,1,25000,25000,QRIS,GT,OUT-004
TRX1000632,14/03/2024,SKU034,5,125000,25000,Cash,GT,OUT-021
TRX1000633,27/01/2024,SKU001,2,250000,125000,Cash,GT,OUT-016
TRX1000634,03/03/2024,SKU007,2,90000,45000,Cash,GT,OUT-001
TRX1000635,03/02/2024,SKU042,3,225000,75000,Cash,MT,OUT-007
TRX1000636,21/01/2024,SKU039,1,35000,35000,QRIS,GT,OUT-008
TRX1000637,11/03/2024,SKU039,1,35000,35000,Debit,MT,OUT-004
TRX1000638,28/02/2024,SKU036,5,275000,55000,Cash,MT,OUT-021
TRX1000639,26/03/2024,SKU029,2,110000,55000,Credit Card,MT,OUT-012
TRX1000640,15/02/2024,SKU041,3,165000,55000,Cash,GT,OUT-021
TRX1000641,14/02/2024,SKU038,4,100000,25000,QRIS,GT,OUT-025
TRX1000642,11/03/2024,SKU026,4,140000,35000,Cash,MT,OUT-022
TRX1000643,01/02/2024,SKU032,5,625000,125000,Credit Card,MT,OUT-001
TRX1000644,29/03/2024,SKU020,4,300000,75000,Cash,MT,OUT-005
TRX1000645,29/02/2024,SKU032,5,275000,55000,Cash,GT,OUT-009
TRX1000646,26/02/2024,SKU010,4,500000,125000,QRIS,GT,OUT-025
TRX1000647,23/01/2024,SKU036,3,105000,35000,Credit Card,MT,OUT-020
TRX1000648,08/02/2024,SKU008,2,250000,125000,QRIS,GT,OUT-015
TRX1000649,22/03/2024,SKU043,5,275000,55000,QRIS,GT,OUT-025
TRX1000650,06/02/2024,SKU013,4,100000,25000,Cash,MT,OUT-025
TRX1000651,21/02/2024,SKU032,1,55000,55000,QRIS,MT,OUT-013
TRX1000652,03/02/2024,SKU007,5,375000,75000,QRIS,GT,OUT-019
TRX1000653,27/02/2024,SKU035,1,45000,45000,Cash,GT,OUT-011
TRX1000654,22/02/2024,SKU009,4,220000,55000,QRIS,MT,OUT-010
TRX1000655,14/01/2024,SKU025,5,125000,25000,Cash,GT,OUT-012
TRX1000656,12/03/2024,SKU010,5,175000,35000,QRIS,MT,OUT-008
TRX1000657,13/01/2024,SKU028,4,100000,25000,Cash,GT,OUT-018
TRX1000658,25/03/2024,SKU022,4,140000,35000,Cash,GT,OUT-002
TRX1000659,23/01/2024,SKU004,2,50000,25000,QRIS,GT,OUT-006
TRX1000660,07/02/2024,SKU021,5,375000,75000,Debit,MT,OUT-024
TRX1000661,12/03/2024,SKU021,5,225000,45000,Debit,MT,OUT-001
TRX1000662,22/01/2024,SKU011,3,75000,25000,QRIS,MT,OUT-002
TRX1000663,11/01/2024,SKU003,4,180000,45000,Cash,GT,OUT-013
TRX1000664,09/03/2024,SKU002,4,140000,35000,QRIS,MT,OUT-008
TRX1000665,03/02/2024,SKU033,5,275000,55000,Cash,GT,OUT-022
TRX1000666,22/01/2024,SKU027,4,220000,55000,QRIS,GT,OUT-020
TRX1000667,17/02/2024,SKU026,2,110000,55000,Cash,MT,OUT-020
TRX1000668,23/02/2024,SKU027,4,100000,25000,QRIS,MT,OUT-024
TRX1000669,11/03/2024,SKU026,5,175000,35000,QRIS,GT,OUT-021
TRX1000670,16/02/2024,SKU006,2,70000,35000,Cash,GT,OUT-007
TRX1000671,19/01/2024,SKU037,1,125000,125000,Credit Card,MT,OUT-024
TRX1000672,11/03/2024,SKU024,2,50000,25000,Cash,MT,OUT-018
TRX1000673,26/03/2024,SKU037,5,125000,25000,QRIS,GT,OUT-009
TRX1000674,22/02/2024,SKU030,2,250000,125000,Debit,MT,OUT-020
TRX1000675,06/03/2024,SKU017,4,300000,75000,Credit Card,MT,OUT-005
TRX1000676,15/02/2024,SKU009,5,625000,125000,Cash,GT,OUT-013
TRX1000677,26/03/2024,SKU035,2,50000,25000,Cash,GT,OUT-002
TRX1000678,24/03/2024,SKU006,5,275000,55000,QRIS,GT,OUT-006
TRX1000679,08/02/2024,SKU009,3,375000,125000,Debit,MT,OUT-007
TRX1000680,03/01/2024,SKU017,5,375000,75000,Cash,MT,OUT-018
TRX1000681,31/01/2024,SKU002,4,500000,125000,QRIS,GT,OUT-008
TRX1000682,30/03/2024,SKU033,3,135000,45000,Cash,MT,OUT-012
TRX1000683,23/01/2024,SKU004,4,300000,75000,Debit,MT,OUT-023
