snapshotDate;warehouse;sku_code;endingStock
29/02/2024;WH-SMG;SKU013;80
29/02/2024;WH-JKT;SKU014;350
29/02/2024;WH-SBY;SKU015;350
29/02/2024;WH-SBY;SKU016;200
29/02/2024;WH-SMG;SKU017;350
29/02/2024;WH-SMG;SKU018;500
29/02/2024;WH-SBY;SKU019;350
29/02/2024;WH-SMG;SKU020;120
29/02/2024;WH-SMG;SKU021;500
29/02/2024;WH-SMG;SKU022;
29/02/2024;WH-SBY;SKU023;50
29/02/2024;WH-JKT;SKU024;50
29/02/2024;WH-SMG;SKU025;120
29/02/2024;WH-JKT;SKU026;500
29/02/2024;WH-SBY;SKU027;350
29/02/2024;WH-SMG;SKU028;50
29/02/2024;WH-JKT;SKU029;120
29/02/2024;WH-SMG;SKU030;120
29/02/2024;WH-SBY;SKU031;80
29/02/2024;WH-SMG;SKU032;80
29/02/2024;WH-JKT;SKU033;500
29/02/2024;WH-JKT;SKU034;50
29/02/2024;WH-SBY;SKU035;80
29/02/2024;WH-SBY;SKU036;50
29/02/2024;WH-SMG;SKU037;120
29/02/2024;WH-SMG;SKU038;500
29/02/2024;WH-SMG;SKU039;50
29/02/2024;WH-JKT;SKU040;350
29/02/2024;WH-JKT;SKU041;120
29/02/2024;WH-JKT;SKU042;80
29/02/2024;WH-JKT;SKU043;500
29/02/2024;WH-SBY;SKU044;120
29/02/2024;WH-JKT;SKU045;80
01/03/2024;WH-JKT;SKU001;350
01/03/2024;WH-SBY;SKU002;80
01/03/2024;WH-JKT;SKU003;50
01/03/2024;WH-SBY;SKU007;50
01/03/2024;WH-SMG;SKU008;120
01/03/2024;WH-SBY;SKU009;200
01/03/2024;WH-SBY;SKU004;500
01/03/2024;WH-SMG;SKU005;500
01/03/2024;WH-JKT;SKU006;500
01/03/2024;WH-JKT;SKU010;120
01/03/2024;WH-SMG;SKU011;350
01/03/2024;WH-SMG;SKU012;80
01/03/2024;WH-SMG;SKU013;500
01/03/2024;WH-JKT;SKU014;500
01/03/2024;WH-SBY;SKU015;80
01/03/2024;WH-SBY;SKU016;50
01/03/2024;WH-SMG;SKU017;350
01/03/2024;WH-SBY;SKU018;350
01/03/2024;WH-JKT;SKU019;200
01/03/2024;WH-JKT;SKU020;500
01/03/2024;WH-JKT;SKU021;200
01/03/2024;WH-JKT;SKU022;80
01/03/2024;WH-SMG;SKU023;350
01/03/2024;WH-JKT;SKU024;50
01/03/2024;WH-SBY;SKU025;120
01/03/2024;WH-SMG;SKU026;200
01/03/2024;WH-JKT;SKU027;350
01/03/2024;WH-SBY;SKU028;120
01/03/2024;WH-SBY;SKU029;500
01/03/2024;WH-SMG;SKU030;350
01/03/2024;WH-SMG;SKU031;500
01/03/2024;WH-SMG;SKU032;80
01/03/2024;WH-SBY;SKU033;120
01/03/2024;WH-SMG;SKU034;50
01/03/2024;WH-SMG;SKU035;350
01/03/2024;WH-SBY;SKU036;80
01/03/2024;WH-JKT;SKU037;80
01/03/2024;WH-JKT;SKU038;120
01/03/2024;WH-SBY;SKU039;500
01/03/2024;WH-SMG;SKU040;120
01/03/2024;WH-SBY;SKU041;200
01/03/2024;WH-SBY;SKU042;120
01/03/2024;WH-JKT;SKU043;80
01/03/2024;WH-SMG;SKU044;120
01/03/2024;WH-SMG;SKU045;50
02/03/2024;WH-SMG;SKU001;500
02/03/2024;WH-SMG;SKU002;50
02/03/2024;WH-SMG;SKU003;120
02/03/2024;WH-JKT;SKU007;50
02/03/2024;WH-SMG;SKU008;200
02/03/2024;WH-JKT;SKU009;500
02/03/2024;WH-JKT;SKU004;350
02/03/2024;WH-JKT;SKU005;350
02/03/2024;WH-JKT;SKU006;350
02/03/2024;WH-JKT;SKU010;
02/03/2024;WH-JKT;SKU011;50
02/03/2024;WH-JKT;SKU012;350
02/03/2024;WH-JKT;SKU013;50
02/03/2024;WH-JKT;SKU014;350
02/03/2024;WH-SMG;SKU015;200
02/03/2024;WH-SBY;SKU016;500
02/03/2024;WH-JKT;SKU017;500
02/03/2024;WH-SBY;SKU018;350
02/03/2024;WH-JKT;SKU019;120
02/03/2024;WH-JKT;SKU020;120
02/03/2024;WH-JKT;SKU021;500
02/03/2024;WH-SBY;SKU022;50
02/03/2024;WH-SBY;SKU023;200
02/03/2024;WH-SBY;SKU024;500
02/03/2024;WH-JKT;SKU025;200
02/03/2024;WH-SBY;SKU026;500
02/03/2024;WH-SMG;SKU027;200
02/03/2024;WH-SBY;SKU028;80
02/03/2024;WH-SMG;SKU029;120
02/03/2024;WH-JKT;SKU030;80
02/03/2024;WH-SBY;SKU031;350
02/03/2024;WH-SMG;SKU032;200
02/03/2024;WH-SBY;SKU033;50
02/03/2024;WH-SBY;SKU034;500
02/03/2024;WH-JKT;SKU035;500
02/03/2024;WH-JKT;SKU036;200
02/03/2024;WH-SBY;SKU037;200
02/03/2024;WH-JKT;SKU038;80
02/03/2024;WH-SBY;SKU039;80
02/03/2024;WH-SMG;SKU040;120
02/03/2024;WH-SMG;SKU041;500
02/03/2024;WH-SMG;SKU042;120
02/03/2024;WH-JKT;SKU043;50
02/03/2024;WH-JKT;SKU044;200
02/03/2024;WH-JKT;SKU045;500
03/03/2024;WH-SBY;SKU001;80
03/03/2024;WH-JKT;SKU002;80
03/03/2024;WH-SMG;SKU003;50
03/03/2024;WH-SMG;SKU007;
03/03/2024;WH-SMG;SKU008;80
03/03/2024;WH-SBY;SKU009;120
03/03/2024;WH-JKT;SKU004;200
03/03/2024;WH-JKT;SKU005;500
03/03/2024;WH-SBY;SKU006;500
03/03/2024;WH-SBY;SKU010;120
03/03/2024;WH-SMG;SKU011;50
03/03/2024;WH-JKT;SKU012;
03/03/2024;WH-JKT;SKU013;350
03/03/2024;WH-SMG;SKU014;350
03/03/2024;WH-SMG;SKU015;500
03/03/2024;WH-SMG;SKU016;500
03/03/2024;WH-SBY;SKU017;80
03/03/2024;WH-SMG;SKU018;120
03/03/2024;WH-SMG;SKU019;500
03/03/2024;WH-SMG;SKU020;200
03/03/2024;WH-JKT;SKU021;80
03/03/2024;WH-JKT;SKU022;200
03/03/2024;WH-SBY;SKU023;80
03/03/2024;WH-JKT;SKU024;80
03/03/2024;WH-SBY;SKU025;80
03/03/2024;WH-JKT;SKU026;120
03/03/2024;WH-SBY;SKU027;350
03/03/2024;WH-SMG;SKU028;500
03/03/2024;WH-SBY;SKU029;200
03/03/2024;WH-SMG;SKU030;200
03/03/2024;WH-SBY;SKU031;500
03/03/2024;WH-SMG;SKU032;500
03/03/2024;WH-JKT;SKU033;200
03/03/2024;WH-SBY;SKU034;
03/03/2024;WH-JKT;SKU035;50
03/03/2024;WH-SBY;SKU036;
03/03/2024;WH-SBY;SKU037;80
03/03/2024;WH-SBY;SKU038;350
03/03/2024;WH-SBY;SKU039;500
03/03/2024;WH-SMG;SKU040;500
03/03/2024;WH-JKT;SKU041;80
03/03/2024;WH-SBY;SKU042;500
03/03/2024;WH-SMG;SKU043;80
03/03/2024;WH-JKT;SKU044;500
03/03/2024;WH-SMG;SKU045;120
04/03/2024;WH-SMG;SKU001;500
04/03/2024;WH-SMG;SKU002;80
04/03/2024;WH-JKT;SKU003;120
04/03/2024;WH-SBY;SKU007;200
04/03/2024;WH-JKT;SKU008;350
04/03/2024;WH-SBY;SKU009;350
04/03/2024;WH-JKT;SKU004;350
04/03/2024;WH-SMG;SKU005;80
04/03/2024;WH-SBY;SKU006;500
04/03/2024;WH-JKT;SKU010;200
04/03/2024;WH-SBY;SKU011;80
04/03/2024;WH-SMG;SKU012;80
04/03/2024;WH-SBY;SKU013;200
04/03/2024;WH-SMG;SKU014;120
04/03/2024;WH-SMG;SKU015;80
04/03/2024;WH-SMG;SKU016;120
04/03/2024;WH-JKT;SKU017;50
04/03/2024;WH-SMG;SKU018;350
04/03/2024;WH-SBY;SKU019;50
04/03/2024;WH-JKT;SKU020;200
04/03/2024;WH-SBY;SKU021;200
04/03/2024;WH-SMG;SKU022;350
04/03/2024;WH-SBY;SKU023;80
04/03/2024;WH-SMG;SKU024;200
04/03/2024;WH-SBY;SKU025;200
04/03/2024;WH-SMG;SKU026;80
04/03/2024;WH-SBY;SKU027;500
04/03/2024;WH-JKT;SKU028;50
04/03/2024;WH-SBY;SKU029;80
04/03/2024;WH-SBY;SKU030;80
04/03/2024;WH-SMG;SKU031;50
04/03/2024;WH-SMG;SKU032;120
04/03/2024;WH-SBY;SKU033;80
04/03/2024;WH-SMG;SKU034;120
04/03/2024;WH-SMG;SKU035;50
04/03/2024;WH-SBY;SKU036;200
04/03/2024;WH-SBY;SKU037;200
04/03/2024;WH-SMG;SKU038;350
04/03/2024;WH-JKT;SKU039;80
04/03/2024;WH-SMG;SKU040;120
04/03/2024;WH-SMG;SKU041;50
04/03/2024;WH-SMG;SKU042;500
04/03/2024;WH-SBY;SKU043;200
04/03/2024;WH-SBY;SKU044;50
04/03/2024;WH-SMG;SKU045;50
05/03/2024;WH-JKT;SKU001;120
05/03/2024;WH-SBY;SKU002;350
05/03/2024;WH-JKT;SKU003;200
05/03/2024;WH-SMG;SKU007;350
05/03/2024;WH-SBY;SKU008;350
05/03/2024;WH-JKT;SKU009;120
05/03/2024;WH-SBY;SKU004;80
05/03/2024;WH-JKT;SKU005;50
05/03/2024;WH-JKT;SKU006;350
05/03/2024;WH-SBY;SKU010;50
05/03/2024;WH-SBY;SKU011;80
05/03/2024;WH-JKT;SKU012;350
05/03/2024;WH-SBY;SKU013;80
05/03/2024;WH-SMG;SKU014;500
05/03/2024;WH-SBY;SKU015;
05/03/2024;WH-SBY;SKU016;80
05/03/2024;WH-SMG;SKU017;80
05/03/2024;WH-SMG;SKU018;200
05/03/2024;WH-JKT;SKU019;200
05/03/2024;WH-SMG;SKU020;350
05/03/2024;WH-SMG;SKU021;120
05/03/2024;WH-SMG;SKU022;200
05/03/2024;WH-SMG;SKU023;500
05/03/2024;WH-SMG;SKU024;200
05/03/2024;WH-JKT;SKU025;350
05/03/2024;WH-JKT;SKU026;120
05/03/2024;WH-JKT;SKU027;50
05/03/2024;WH-SMG;SKU028;
05/03/2024;WH-SBY;SKU029;50
05/03/2024;WH-SBY;SKU030;350
05/03/2024;WH-JKT;SKU031;50
05/03/2024;WH-SBY;SKU032;120
05/03/2024;WH-JKT;SKU033;120
05/03/2024;WH-SMG;SKU034;500
05/03/2024;WH-JKT;SKU035;500
05/03/2024;WH-JKT;SKU036;120
05/03/2024;WH-SBY;SKU037;80
05/03/2024;WH-JKT;SKU038;50
05/03/2024;WH-SMG;SKU039;350
05/03/2024;WH-SMG;SKU040;120
05/03/2024;WH-SBY;SKU041;500
05/03/2024;WH-JKT;SKU042;80
05/03/2024;WH-JKT;SKU043;350
05/03/2024;WH-JKT;SKU044;50
05/03/2024;WH-JKT;SKU045;80
06/03/2024;WH-JKT;SKU001;500
06/03/2024;WH-JKT;SKU002;200
06/03/2024;WH-JKT;SKU003;500
06/03/2024;WH-JKT;SKU007;200
06/03/2024;WH-JKT;SKU008;
06/03/2024;WH-SBY;SKU009;80
06/03/2024;WH-SBY;SKU004;350
06/03/2024;WH-SMG;SKU005;350
06/03/2024;WH-JKT;SKU006;80
06/03/2024;WH-JKT;SKU010;200
06/03/2024;WH-SMG;SKU011;350
06/03/2024;WH-SBY;SKU012;350
06/03/2024;WH-JKT;SKU013;200
06/03/2024;WH-JKT;SKU014;350
06/03/2024;WH-JKT;SKU015;120
06/03/2024;WH-JKT;SKU016;50
06/03/2024;WH-SBY;SKU017;500
06/03/2024;WH-JKT;SKU018;120
06/03/2024;WH-JKT;SKU019;50
06/03/2024;WH-SBY;SKU020;200
06/03/2024;WH-SMG;SKU021;500
06/03/2024;WH-JKT;SKU022;120
06/03/2024;WH-JKT;SKU023;80
06/03/2024;WH-SMG;SKU024;50
06/03/2024;WH-SMG;SKU025;80
06/03/2024;WH-JKT;SKU026;200
06/03/2024;WH-JKT;SKU027;200
06/03/2024;WH-JKT;SKU028;120
06/03/2024;WH-SMG;SKU029;500
06/03/2024;WH-SMG;SKU030;350
06/03/2024;WH-SMG;SKU031;50
06/03/2024;WH-JKT;SKU032;80
06/03/2024;WH-SBY;SKU033;80
06/03/2024;WH-SBY;SKU034;
06/03/2024;WH-JKT;SKU035;80
06/03/2024;WH-SBY;SKU036;500
06/03/2024;WH-SMG;SKU037;350
06/03/2024;WH-SMG;SKU038;50
06/03/2024;WH-SBY;SKU039;120
06/03/2024;WH-JKT;SKU040;50
06/03/2024;WH-SMG;SKU041;120
06/03/2024;WH-JKT;SKU042;120
06/03/2024;WH-SBY;SKU043;500
06/03/2024;WH-SBY;SKU044;80
06/03/2024;WH-SBY;SKU045;200
07/03/2024;WH-SMG;SKU001;80
07/03/2024;WH-SBY;SKU002;500
07/03/2024;WH-JKT;SKU003;
07/03/2024;WH-JKT;SKU007;50
07/03/2024;WH-JKT;SKU008;500
07/03/2024;WH-SMG;SKU009;80
07/03/2024;WH-SMG;SKU004;350
07/03/2024;WH-SBY;SKU005;350
07/03/2024;WH-JKT;SKU006;350
07/03/2024;WH-JKT;SKU010;350
07/03/2024;WH-JKT;SKU011;500
07/03/2024;WH-SMG;SKU012;
07/03/2024;WH-SBY;SKU013;50
07/03/2024;WH-JKT;SKU014;120
07/03/2024;WH-SBY;SKU015;500
07/03/2024;WH-SBY;SKU016;500
07/03/2024;WH-JKT;SKU017;120
07/03/2024;WH-SMG;SKU018;120
07/03/2024;WH-SBY;SKU019;50
07/03/2024;WH-JKT;SKU020;50
07/03/2024;WH-SBY;SKU021;50
07/03/2024;WH-SBY;SKU022;200
07/03/2024;WH-SBY;SKU023;350
07/03/2024;WH-JKT;SKU024;500
07/03/2024;WH-SBY;SKU025;500
07/03/2024;WH-SBY;SKU026;120
07/03/2024;WH-SBY;SKU027;200
07/03/2024;WH-SBY;SKU028;500
07/03/2024;WH-JKT;SKU029;200
07/03/2024;WH-JKT;SKU030;350
07/03/2024;WH-SBY;SKU031;80
07/03/2024;WH-SBY;SKU032;80
07/03/2024;WH-SBY;SKU033;350
07/03/2024;WH-SBY;SKU034;50
07/03/2024;WH-SMG;SKU035;200
07/03/2024;WH-SBY;SKU036;80
07/03/2024;WH-SBY;SKU037;350
07/03/2024;WH-SMG;SKU038;500
07/03/2024;WH-SBY;SKU039;200
07/03/2024;WH-SBY;SKU040;80
07/03/2024;WH-SMG;SKU041;120
07/03/2024;WH-SMG;SKU042;500
07/03/2024;WH-JKT;SKU043;50
07/03/2024;WH-SBY;SKU044;50
07/03/2024;WH-SMG;SKU045;200
08/03/2024;WH-JKT;SKU001;350
08/03/2024;WH-SBY;SKU002;350
08/03/2024;WH-JKT;SKU003;120
08/03/2024;WH-SBY;SKU007;200
08/03/2024;WH-SMG;SKU008;500
08/03/2024;WH-SMG;SKU009;200
08/03/2024;WH-JKT;SKU004;120
08/03/2024;WH-SMG;SKU005;
08/03/2024;WH-SMG;SKU006;50
08/03/2024;WH-JKT;SKU010;350
08/03/2024;WH-SMG;SKU011;200
08/03/2024;WH-JKT;SKU012;80
08/03/2024;WH-SMG;SKU013;120
08/03/2024;WH-SBY;SKU014;200
08/03/2024;WH-JKT;SKU015;80
08/03/2024;WH-JKT;SKU016;120
08/03/2024;WH-JKT;SKU017;350
08/03/2024;WH-SBY;SKU018;500
08/03/2024;WH-SMG;SKU019;500
08/03/2024;WH-SBY;SKU020;120
08/03/2024;WH-SBY;SKU021;120
08/03/2024;WH-SBY;SKU022;200
08/03/2024;WH-SMG;SKU023;50
08/03/2024;WH-JKT;SKU024;120
08/03/2024;WH-JKT;SKU025;80
08/03/2024;WH-SBY;SKU026;200
08/03/2024;WH-SMG;SKU027;200
08/03/2024;WH-SMG;SKU028;120
08/03/2024;WH-SMG;SKU029;50
08/03/2024;WH-SMG;SKU030;50
08/03/2024;WH-JKT;SKU031;80
08/03/2024;WH-JKT;SKU032;500
08/03/2024;WH-SMG;SKU033;200
08/03/2024;WH-SBY;SKU034;200
08/03/2024;WH-SMG;SKU035;500
08/03/2024;WH-SBY;SKU036;50
08/03/2024;WH-SBY;SKU037;200
08/03/2024;WH-JKT;SKU038;200
08/03/2024;WH-JKT;SKU039;200
08/03/2024;WH-SBY;SKU040;350
08/03/2024;WH-SMG;SKU041;350
08/03/2024;WH-SMG;SKU042;500
08/03/2024;WH-JKT;SKU043;500
08/03/2024;WH-JKT;SKU044;500
08/03/2024;WH-SBY;SKU045;350
09/03/2024;WH-SMG;SKU001;50
09/03/2024;WH-JKT;SKU002;
09/03/2024;WH-SBY;SKU003;50
09/03/2024;WH-JKT;SKU007;50
09/03/2024;WH-JKT;SKU008;500
09/03/2024;WH-SMG;SKU009;500
09/03/2024;WH-SBY;SKU004;500
09/03/2024;WH-SBY;SKU005;80
09/03/2024;WH-SMG;SKU006;50
09/03/2024;WH-JKT;SKU010;200
09/03/2024;WH-SMG;SKU011;50
09/03/2024;WH-JKT;SKU012;120
09/03/2024;WH-JKT;SKU013;350
09/03/2024;WH-SMG;SKU014;80
09/03/2024;WH-JKT;SKU015;500
09/03/2024;WH-SMG;SKU016;80
09/03/2024;WH-SMG;SKU017;350
09/03/2024;WH-SBY;SKU018;80
09/03/2024;WH-JKT;SKU019;500
09/03/2024;WH-JKT;SKU020;500
09/03/2024;WH-SBY;SKU021;350
09/03/2024;WH-JKT;SKU022;120
09/03/2024;WH-SBY;SKU023;80
09/03/2024;WH-SBY;SKU024;350
09/03/2024;WH-SMG;SKU025;200
09/03/2024;WH-SBY;SKU026;200
09/03/2024;WH-SBY;SKU027;350
09/03/2024;WH-JKT;SKU028;50
09/03/2024;WH-JKT;SKU029;80
09/03/2024;WH-SMG;SKU030;500
09/03/2024;WH-JKT;SKU031;50
09/03/2024;WH-SBY;SKU032;350
09/03/2024;WH-SMG;SKU033;120
09/03/2024;WH-SBY;SKU034;50
09/03/2024;WH-SMG;SKU035;200
09/03/2024;WH-JKT;SKU036;50
09/03/2024;WH-SBY;SKU037;350
09/03/2024;WH-SBY;SKU038;200
09/03/2024;WH-JKT;SKU039;80
09/03/2024;WH-JKT;SKU040;350
09/03/2024;WH-SBY;SKU041;50
09/03/2024;WH-SBY;SKU042;200
09/03/2024;WH-JKT;SKU043;50
09/03/2024;WH-SMG;SKU044;
09/03/2024;WH-SMG;SKU045;500
10/03/2024;WH-SBY;SKU001;120
10/03/2024;WH-SMG;SKU002;50
10/03/2024;WH-SMG;SKU003;80
10/03/2024;WH-JKT;SKU007;500
10/03/2024;WH-SBY;SKU008;
10/03/2024;WH-SBY;SKU009;50
10/03/2024;WH-SBY;SKU004;50
10/03/2024;WH-SMG;SKU005;120
10/03/2024;WH-SMG;SKU006;350
10/03/2024;WH-SMG;SKU010;50
10/03/2024;WH-SMG;SKU011;80
10/03/2024;WH-SBY;SKU012;350
10/03/2024;WH-SMG;SKU013;500
10/03/2024;WH-SBY;SKU014;500
10/03/2024;WH-JKT;SKU015;200
10/03/2024;WH-JKT;SKU016;120
10/03/2024;WH-JKT;SKU017;500
10/03/2024;WH-SBY;SKU018;80
10/03/2024;WH-JKT;SKU019;
10/03/2024;WH-JKT;SKU020;50
10/03/2024;WH-JKT;SKU021;200
10/03/2024;WH-JKT;SKU022;350
10/03/2024;WH-JKT;SKU023;500
10/03/2024;WH-JKT;SKU024;200
10/03/2024;WH-JKT;SKU025;120
10/03/2024;WH-JKT;SKU026;200
10/03/2024;WH-SMG;SKU027;80
10/03/2024;WH-JKT;SKU028;120
10/03/2024;WH-SMG;SKU029;
10/03/2024;WH-JKT;SKU030;350
10/03/2024;WH-SBY;SKU031;80
10/03/2024;WH-SBY;SKU032;200
10/03/2024;WH-SBY;SKU033;200
10/03/2024;WH-SBY;SKU034;50
10/03/2024;WH-SMG;SKU035;120
10/03/2024;WH-JKT;SKU036;350
10/03/2024;WH-JKT;SKU037;500
10/03/2024;WH-SMG;SKU038;350
10/03/2024;WH-JKT;SKU039;120
10/03/2024;WH-SMG;SKU040;80
10/03/2024;WH-SMG;SKU041;500
10/03/2024;WH-SBY;SKU042;200
10/03/2024;WH-SBY;SKU043;120
10/03/2024;WH-SMG;SKU044;200
10/03/2024;WH-SMG;SKU045;80
11/03/2024;WH-SBY;SKU001;120
11/03/2024;WH-SBY;SKU002;350
11/03/2024;WH-SBY;SKU003;200
11/03/2024;WH-SMG;SKU007;350
11/03/2024;WH-SMG;SKU008;120
11/03/2024;WH-SMG;SKU009;120
11/03/2024;WH-SMG;SKU004;350
11/03/2024;WH-JKT;SKU005;500
11/03/2024;WH-SMG;SKU006;50
11/03/2024;WH-SMG;SKU010;500
11/03/2024;WH-SMG;SKU011;120
11/03/2024;WH-SMG;SKU012;
11/03/2024;WH-SMG;SKU013;500
11/03/2024;WH-JKT;SKU014;
11/03/2024;WH-SMG;SKU015;200
11/03/2024;WH-SBY;SKU016;120
11/03/2024;WH-SBY;SKU017;80
11/03/2024;WH-JKT;SKU018;120
11/03/2024;WH-SBY;SKU019;350
11/03/2024;WH-SBY;SKU020;80
11/03/2024;WH-SBY;SKU021;50
11/03/2024;WH-SBY;SKU022;500
11/03/2024;WH-SBY;SKU023;80
11/03/2024;WH-SBY;SKU024;50
11/03/2024;WH-SMG;SKU025;80
11/03/2024;WH-JKT;SKU026;500
11/03/2024;WH-SMG;SKU027;200
11/03/2024;WH-JKT;SKU028;350
11/03/2024;WH-SMG;SKU029;350
11/03/2024;WH-SBY;SKU030;120
11/03/2024;WH-SMG;SKU031;
11/03/2024;WH-SBY;SKU032;350
11/03/2024;WH-SBY;SKU033;500
11/03/2024;WH-SMG;SKU034;50
11/03/2024;WH-JKT;SKU035;350
11/03/2024;WH-SBY;SKU036;
11/03/2024;WH-SMG;SKU037;50
11/03/2024;WH-SBY;SKU038;80
11/03/2024;WH-SMG;SKU039;500
11/03/2024;WH-SMG;SKU040;500
11/03/2024;WH-JKT;SKU041;200
11/03/2024;WH-SMG;SKU042;120
11/03/2024;WH-SBY;SKU043;120
11/03/2024;WH-SMG;SKU044;350
11/03/2024;WH-JKT;SKU045;200
12/03/2024;WH-SMG;SKU001;50
12/03/2024;WH-SMG;SKU002;350
12/03/2024;WH-SMG;SKU003;120
12/03/2024;WH-SMG;SKU007;500
12/03/2024;WH-JKT;SKU008;200
12/03/2024;WH-SMG;SKU009;120
12/03/2024;WH-SMG;SKU004;50
12/03/2024;WH-SBY;SKU005;50
12/03/2024;WH-SMG;SKU006;80
12/03/2024;WH-SBY;SKU010;200
12/03/2024;WH-SMG;SKU011;120
12/03/2024;WH-JKT;SKU012;50
12/03/2024;WH-JKT;SKU013;
12/03/2024;WH-SMG;SKU014;50
12/03/2024;WH-JKT;SKU015;500
12/03/2024;WH-JKT;SKU016;80
12/03/2024;WH-SMG;SKU017;200
12/03/2024;WH-SMG;SKU018;500
12/03/2024;WH-JKT;SKU019;200
12/03/2024;WH-JKT;SKU020;80
12/03/2024;WH-SMG;SKU021;50
12/03/2024;WH-SMG;SKU022;120
12/03/2024;WH-SMG;SKU023;350
12/03/2024;WH-SBY;SKU024;350
12/03/2024;WH-SBY;SKU025;80
12/03/2024;WH-SBY;SKU026;50
12/03/2024;WH-JKT;SKU027;
12/03/2024;WH-SMG;SKU028;350
12/03/2024;WH-SBY;SKU029;80
12/03/2024;WH-SMG;SKU030;350
12/03/2024;WH-JKT;SKU031;200
12/03/2024;WH-SBY;SKU032;200
12/03/2024;WH-SMG;SKU033;500
12/03/2024;WH-SBY;SKU034;120
12/03/2024;WH-SMG;SKU035;80
12/03/2024;WH-SBY;SKU036;80
12/03/2024;WH-SMG;SKU037;120
12/03/2024;WH-SBY;SKU038;50
12/03/2024;WH-SMG;SKU039;200
12/03/2024;WH-JKT;SKU040;350
12/03/2024;WH-SMG;SKU041;350
12/03/2024;WH-SBY;SKU042;200
12/03/2024;WH-SMG;SKU043;350
12/03/2024;WH-SMG;SKU044;500
12/03/2024;WH-SBY;SKU045;120
13/03/2024;WH-SMG;SKU001;120
13/03/2024;WH-SBY;SKU002;200
13/03/2024;WH-JKT;SKU003;50
13/03/2024;WH-SBY;SKU007;500
13/03/2024;WH-SBY;SKU008;80
13/03/2024;WH-SBY;SKU009;80
13/03/2024;WH-SMG;SKU004;120
13/03/2024;WH-SMG;SKU005;80
13/03/2024;WH-SBY;SKU006;80
13/03/2024;WH-JKT;SKU010;80
13/03/2024;WH-SBY;SKU011;80
13/03/2024;WH-SBY;SKU012;50
13/03/2024;WH-SBY;SKU013;500
13/03/2024;WH-JKT;SKU014;120
13/03/2024;WH-SMG;SKU015;200
13/03/2024;WH-SBY;SKU016;350
13/03/2024;WH-JKT;SKU017;80
13/03/2024;WH-SBY;SKU018;200
13/03/2024;WH-SMG;SKU019;120
13/03/2024;WH-SMG;SKU020;200
13/03/2024;WH-SMG;SKU021;50
13/03/2024;WH-JKT;SKU022;120
13/03/2024;WH-SBY;SKU023;200
13/03/2024;WH-JKT;SKU024;120
13/03/2024;WH-SMG;SKU025;350
13/03/2024;WH-SBY;SKU026;200
13/03/2024;WH-JKT;SKU027;120
13/03/2024;WH-JKT;SKU028;350
13/03/2024;WH-SBY;SKU029;350
13/03/2024;WH-JKT;SKU030;50
13/03/2024;WH-JKT;SKU031;500
13/03/2024;WH-SBY;SKU032;350
13/03/2024;WH-SMG;SKU033;200
13/03/2024;WH-SBY;SKU034;350
13/03/2024;WH-SMG;SKU035;50
13/03/2024;WH-SBY;SKU036;120
13/03/2024;WH-SBY;SKU037;120
13/03/2024;WH-JKT;SKU038;120
13/03/2024;WH-JKT;SKU039;50
13/03/2024;WH-JKT;SKU040;120
13/03/2024;WH-SBY;SKU041;120
13/03/2024;WH-SBY;SKU042;120
13/03/2024;WH-SBY;SKU043;80
13/03/2024;WH-SBY;SKU044;80
13/03/2024;WH-SBY;SKU045;120
14/03/2024;WH-SBY;SKU001;200
14/03/2024;WH-JKT;SKU002;80
14/03/2024;WH-SMG;SKU003;120
14/03/2024;WH-JKT;SKU007;80
14/03/2024;WH-SMG;SKU008;50
14/03/2024;WH-SBY;SKU009;
14/03/2024;WH-SBY;SKU004;120
14/03/2024;WH-SBY;SKU005;80
14/03/2024;WH-SBY;SKU006;200
14/03/2024;WH-SMG;SKU010;500
14/03/2024;WH-SBY;SKU011;200
14/03/2024;WH-JKT;SKU012;80
14/03/2024;WH-JKT;SKU013;80
14/03/2024;WH-SBY;SKU014;80
14/03/2024;WH-JKT;SKU015;200
14/03/2024;WH-SMG;SKU016;50
14/03/2024;WH-JKT;SKU017;200
14/03/2024;WH-SMG;SKU018;80
14/03/2024;WH-JKT;SKU019;50
14/03/2024;WH-SBY;SKU020;200
14/03/2024;WH-JKT;SKU021;120
14/03/2024;WH-JKT;SKU022;
14/03/2024;WH-SMG;SKU023;500
14/03/2024;WH-SBY;SKU024;500
14/03/2024;WH-JKT;SKU025;50
14/03/2024;WH-SMG;SKU026;50
14/03/2024;WH-SMG;SKU027;80
14/03/2024;WH-SBY;SKU028;120
14/03/2024;WH-SMG;SKU029;350
14/03/2024;WH-JKT;SKU030;200
14/03/2024;WH-SMG;SKU031;200
14/03/2024;WH-SBY;SKU032;120
14/03/2024;WH-SMG;SKU033;200
14/03/2024;WH-JKT;SKU034;50
14/03/2024;WH-JKT;SKU035;50
14/03/2024;WH-SBY;SKU036;120
14/03/2024;WH-JKT;SKU037;80
14/03/2024;WH-SMG;SKU038;
14/03/2024;WH-SBY;SKU039;
14/03/2024;WH-JKT;SKU040;50
14/03/2024;WH-JKT;SKU041;500
14/03/2024;WH-SBY;SKU042;350
14/03/2024;WH-SBY;SKU043;50
14/03/2024;WH-SMG;SKU044;500
14/03/2024;WH-SMG;SKU045;50
15/03/2024;WH-SBY;SKU001;80
15/03/2024;WH-JKT;SKU002;80
15/03/2024;WH-JKT;SKU003;50
